,class_hits,class_nums_total,function_hits,function_nums_total,variable_hits,variable_nums_total,string_hits,string_nums_total,comment_hits,comment_nums_total,docstring_hits,docstring_nums_total,trained_on
201851032-iiitv/Hacktoberfest-2021/Shell Sort.py,0.0,0,0.0,4,0.0,6,0.0,2,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/Sierpinski Triangle.py,0.0,0,0.42857142857142855,7,0.25,4,0.0,2,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/Stack.py,1.0,1,0.25,8,0.0,3,0.0,1,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/Tower of Hanoi.py,0.0,0,0.0,4,0.0,0,0.0,2,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/Visualizing Recursion.py,0.0,0,0.0,3,0.5,2,0.0,1,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/fibonacci_series_01-10_Linuxinet.py,0.0,0,0.0,0,0.14285714285714285,7,0.0,4,0.0,5,0.0,0,1
201851032-iiitv/Hacktoberfest-2021/knn.py,0.0,0,0.16666666666666666,6,0.3333333333333333,9,0.0,1,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/panagrams.py,0.0,0,0.0,0,0.0,4,0.0,3,0.0,1,0.0,1,0
201851032-iiitv/Hacktoberfest-2021/slither.py,0.0,0,0.14285714285714285,7,0.03636363636363636,55,0.0,2,0.0,11,0.0,0,1
201851032-iiitv/Hacktoberfest-2021/stronglanguage.py,0.0,0,0.0,0,0.0,9,0.3333333333333333,3,0.0,0,0.0,0,0
201851032-iiitv/Hacktoberfest-2021/validsocks.py,0.0,0,0.0,0,0.0,2,0.5,2,0.0,0,0.0,0,0
2044smile/Djtube/asgi.py,0.0,0,0.0,0,1.0,1,0.3333333333333333,3,0.0,0,0.0,1,0
2044smile/Djtube/auth.py,0.0,0,0.0,0,0.09090909090909091,11,0.0,17,0.0,0,0.0,0,0
zhongchun/mars/tokenize.py,0.3333333333333333,3,0.3333333333333333,3,0.08695652173913043,23,0.06666666666666667,15,0.25,12,0.0,0,1
zhongchun/mars/test_ray_dag.py,0.0,0,0.25,8,0.0,12,0.03333333333333333,30,0.13333333333333333,15,0.0,0,1
zhongchun/mars/test_ray_scheduling.py,0.0,0,0.0,3,0.0,10,0.0,13,0.26666666666666666,15,0.0,0,1
zhongchun/mars/config.py,0.0,1,0.0,3,0.0,1,0.2,5,0.3076923076923077,13,0.0,1,0
Akeru/ACI-EnhancedEndpointTracker/auth.py,0.0,0,0.09090909090909091,11,0.07692307692307693,26,0.08333333333333333,60,0.0,18,0.0,4,1
Akeru/ACI-EnhancedEndpointTracker/groups.py,0.0,2,0.08333333333333333,12,0.08823529411764706,34,0.06818181818181818,44,0.0,20,0.0,6,1
Akeru/ACI-EnhancedEndpointTracker/conf.py,0.0,0,0.0,0,0.17391304347826086,23,0.06451612903225806,31,0.09523809523809523,84,0.0,0,0
Akeru/ACI-EnhancedEndpointTracker/setup.py,0.0,0,0.0,0,0.0,22,0.09090909090909091,22,0.037037037037037035,27,0.0,1,0
Akeru/ACI-EnhancedEndpointTracker/base.py,0.0,0,0.5,2,0.13333333333333333,30,0.05714285714285714,35,0.0,10,0.0,1,1
Akeru/ACI-EnhancedEndpointTracker/doc.py,0.0,0,0.0,1,0.07692307692307693,13,0.037037037037037035,27,0.0,8,0.0,0,1
Akeru/ACI-EnhancedEndpointTracker/ep_job.py,0.0,1,0.2,5,0.0,7,0.0,7,0.0,0,0.0,2,1
Akeru/ACI-EnhancedEndpointTracker/settings.py,0.0,0,0.0,1,0.0,1,0.0,3,0.0,1,0.0,0,1
Akeru/ACI-EnhancedEndpointTracker/config.py,0.0,0,0.0,0,0.0,0,0.0,1,0.0,4,0.0,0,0
Akeru/ACI-EnhancedEndpointTracker/run.py,0.0,0,1.0,1,0.1,20,0.13333333333333333,15,0.0,4,0.0,0,1
Akeru/ACI-EnhancedEndpointTracker/__init__.py,0.0,0,0.25,8,0.15384615384615385,13,0.09090909090909091,33,0.0,13,0.0,1,1
Akeru/ACI-EnhancedEndpointTracker/test_config.py,0.0,0,0.2,5,0.125,8,0.0,9,0.0,4,0.0,1,1
zindy/3D-MANC/libatrous.py,0.0,1,0.13636363636363635,22,0.09302325581395349,43,0.045454545454545456,22,0.0,9,0.0,0,1
zindy/3D-MANC/nativebb.py,0.0,1,0.0,10,0.0,22,0.0625,16,0.125,8,0.0,0,1
zindy/3D-MANC/XTBBFilter.py,0.0,1,0.2222222222222222,9,0.08163265306122448,49,0.16666666666666666,18,0.058823529411764705,51,0.0,0,1
71nn/hadoop-yarn-api-python-client/__init__.py,0.0,0,0.0,0,0.0,2,0.3333333333333333,3,0.0,1,0.0,0,1
71nn/hadoop-yarn-api-python-client/test_main.py,0.0,2,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,1
71nn/hadoop-yarn-api-python-client/hadoop_conf.py,0.0,0,0.36363636363636365,11,0.041666666666666664,24,0.058823529411764705,17,0.0,3,0.0,0,1
71nn/hadoop-yarn-api-python-client/base.py,0.3333333333333333,3,0.18181818181818182,11,0.0,18,0.2857142857142857,7,0.0,1,0.0,0,0
71nn/hadoop-yarn-api-python-client/constants.py,0.0,0,0.0,0,0.2692307692307692,26,0.08823529411764706,34,0.0,1,0.0,0,1
71nn/hadoop-yarn-api-python-client/timeline_server.py,0.5,2,0.0,2,0.16666666666666666,12,0.07142857142857142,14,0.0,1,0.0,2,0
71nn/hadoop-yarn-api-python-client/setup.py,0.0,0,0.5,4,0.05263157894736842,19,0.07407407407407407,27,0.0,1,0.0,0,1
71nn/hadoop-yarn-api-python-client/test_application_master.py,0.0,2,0.0,18,0.0,2,0.125,24,1.0,1,0.0,0,0
71nn/hadoop-yarn-api-python-client/test_base.py,0.0,2,0.0,7,0.17647058823529413,17,0.08333333333333333,12,0.0,1,0.0,0,1
AbhiRKeesara/BookClub/settings.py,0.0,0,0.0,0,0.16666666666666666,18,0.1956521739130435,46,0.0,16,0.0,1,1
AbhiRKeesara/BookClub/0002_discussion.py,0.5,2,0.0,0,0.23076923076923078,13,0.1,10,0.0,1,0.0,0,1
AbhiRKeesara/BookClub/forms.py,0.3333333333333333,3,0.0,0,0.0,2,0.0,1,0.0,2,0.0,0,1
AbhiRKeesara/BookClub/0001_initial.py,0.5,2,0.0,0,0.1,10,0.0,6,0.0,1,0.0,0,1
AbhiRKeesara/BookClub/manage.py,0.0,0,0.0,1,0.0,1,0.0,7,0.0,1,0.0,2,1
AbhiRKeesara/BookClub/apps.py,0.0,2,0.0,0,0.0,2,0.5,2,0.0,0,0.0,0,0
AbhiRKeesara/BookClub/admin.py,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,1
AbhiRKeesara/BookClub/wsgi.py,0.0,0,0.0,0,1.0,1,0.0,3,0.0,0,0.0,1,0
AbhiRKeesara/BookClub/urls.py,0.0,0,0.0,0,0.0,4,0.25,8,0.0,0,0.0,1,0
AbhiRKeesara/BookClub/asgi.py,0.0,0,0.0,0,0.0,1,0.3333333333333333,3,0.0,0,0.0,1,0
AbhiRKeesara/BookClub/models.py,0.25,4,0.0,0,0.0,10,0.0,4,0.0,2,0.0,0,1
AbhiRKeesara/BookClub/views.py,0.0,0,0.25,4,0.0,15,0.07692307692307693,13,0.0,1,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Product.py,0.0,1,0.0,3,0.0,2,0.0,2,0.16666666666666666,6,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/RandomNumberGenerator.py,0.0,1,0.0,7,0.10344827586206896,29,0.0,7,0.0,2,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/QQPlot.py,0.0,0,0.0,4,0.07142857142857142,14,0.0,14,0.0,0,0.0,0,0
AbdulMutakabbir/CCH-manufacturing-facility-simulator/main.py,0.0,0,0.0,1,0.6666666666666666,3,0.0,1,0.0,1,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Workstation.py,0.0,2,0.0,12,0.08333333333333333,24,0.0,8,0.047619047619047616,21,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Histogram.py,0.0,0,0.0,2,0.0,20,0.0,5,0.0,0,0.0,0,0
AbdulMutakabbir/CCH-manufacturing-facility-simulator/ChiSquareTable.py,0.0,0,0.0,4,0.14285714285714285,21,0.0,12,0.0,0,0.0,0,0
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Buffer.py,0.0,2,0.0,6,0.07142857142857142,14,0.0,3,0.0,8,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Inspector.py,0.0,1,0.16666666666666666,6,0.08333333333333333,12,0.0,4,0.0,8,0.0,0,1
AbdulMutakabbir/CCH-manufacturing-facility-simulator/Component.py,0.0,1,0.0,3,0.0,2,0.0,2,0.0,6,0.0,0,1
0mars/mailgun-sdk/messages.py,0.0,2,0.0,2,0.0,5,0.0,19,0.0,1,0.0,3,1
0mars/mailgun-sdk/setup.py,0.0,0,0.0,0,0.3076923076923077,13,0.09090909090909091,11,0.0,1,0.0,0,1
0mars/mailgun-sdk/base.py,0.4,5,0.15384615384615385,13,0.16666666666666666,18,0.047619047619047616,21,0.0,2,0.2222222222222222,9,1
0mars/mailgun-sdk/test_mailing_list.py,0.0,2,0.18181818181818182,11,0.19047619047619047,21,0.14285714285714285,49,0.0,0,0.0,0,0
0mars/mailgun-sdk/test_logs.py,0.5,2,0.0,4,0.2,5,0.0,4,0.0,0,0.0,0,0
0mars/mailgun-sdk/test_api.py,0.0,2,0.25,4,0.3333333333333333,3,0.25,4,0.0,0,0.0,0,0
0mars/mailgun-sdk/mailing_list.py,0.0,2,0.2727272727272727,11,0.1111111111111111,18,0.06976744186046512,43,0.0,1,0.2222222222222222,9,1
0mars/mailgun-sdk/ips.py,0.5,2,0.0,4,0.2,5,0.0,11,0.0,0,0.0,4,1
0mars/mailgun-sdk/test_init.py,0.5,2,0.0,3,0.0,0,0.0,1,0.0,0,0.0,0,0
0mars/mailgun-sdk/test_base.py,0.1,10,0.0,20,0.07407407407407407,27,0.09090909090909091,33,0.0,0,0.0,0,0
0mars/mailgun-sdk/__init__.py,0.5,2,1.0,2,0.2,5,0.0,3,0.0,1,0.0,2,1
0mars/mailgun-sdk/logs.py,0.0,2,0.0,2,0.0,3,0.0,6,0.0,0,0.0,3,1
0mars/mailgun-sdk/test_messages.py,0.0,2,0.0,5,0.05555555555555555,18,0.041666666666666664,24,0.0,0,0.0,0,0
0mars/mailgun-sdk/api.py,0.0,2,0.25,4,0.14285714285714285,7,0.16666666666666666,6,0.0,3,0.0,3,1
0mars/mailgun-sdk/test_ips.py,0.5,2,0.16666666666666666,6,0.0,5,0.0,6,0.0,0,0.0,0,0
ALivingVendingMachine/wikivir/admin.py,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,1
ALivingVendingMachine/wikivir/models.py,0.5,2,0.0,3,0.0,10,0.16666666666666666,6,0.0,2,0.0,0,1
ALivingVendingMachine/wikivir/settings.py,0.0,0,0.0,0,0.16666666666666666,24,0.11320754716981132,53,0.125,16,0.0,1,1
ALivingVendingMachine/wikivir/urls.py,0.0,0,0.0,0,0.0,2,0.0,7,0.0,0,0.0,1,0
ALivingVendingMachine/wikivir/markdownUtil.py,0.0,0,0.0,2,0.5,2,0.0,1,0.0,1,0.0,0,1
ALivingVendingMachine/wikivir/wsgi.py,0.0,0,0.0,0,0.0,1,0.3333333333333333,3,0.0,0,0.0,1,0
ALivingVendingMachine/wikivir/dictionaryUtil.py,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0
ALivingVendingMachine/wikivir/routing.py,0.0,0,0.0,0,0.0,1,0.3333333333333333,3,0.0,2,0.0,0,1
ALivingVendingMachine/wikivir/0001_initial.py,0.5,2,0.0,0,0.125,16,0.11764705882352941,17,0.0,1,0.0,0,1
ALivingVendingMachine/wikivir/urlDecode.py,0.0,0,0.5,2,0.0,1,0.0,0,0.0,0,0.0,0,0
ALivingVendingMachine/wikivir/manage.py,0.0,0,0.0,0,0.0,1,0.0,4,0.0,1,0.0,0,1
ALivingVendingMachine/wikivir/consumers.py,0.0,2,0.2222222222222222,9,0.25,4,0.13333333333333333,15,0.2,10,0.0,0,1
ALivingVendingMachine/wikivir/0002_auto_20190507_0126.py,0.0,2,0.0,0,0.0,8,0.0,5,0.0,1,0.0,0,1
zfoleyfisher-tableau/TabPy/main_handler.py,0.5,2,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0
zfoleyfisher-tableau/TabPy/setup.py,0.0,0,0.0,3,0.034482758620689655,29,0.025,80,0.0,3,0.0,1,1
zfoleyfisher-tableau/TabPy/upload_destination_handler.py,0.0,2,0.0,4,0.3333333333333333,3,0.5,2,0.0,0,0.0,0,0
zfoleyfisher-tableau/TabPy/test_service_info_handler.py,0.2,5,0.15384615384615385,13,0.1,30,0.07317073170731707,41,0.0,2,0.0,0,0
zfoleyfisher-tableau/TabPy/evaluation_plane_handler.py,0.3333333333333333,3,0.0,14,0.0967741935483871,31,0.030303030303030304,33,0.0,6,0.0,1,1
zfoleyfisher-tableau/TabPy/callbacks.py,0.0,0,0.125,8,0.10526315789473684,38,0.08823529411764706,34,0.0,6,0.0,3,1
zfoleyfisher-tableau/TabPy/ConfigParameters.py,0.0,1,0.0,0,0.06666666666666667,15,0.0,17,0.0,0,0.0,1,1
zfoleyfisher-tableau/TabPy/test_deploy_model_ssl_on_auth_on.py,0.0,2,0.14285714285714285,7,0.14285714285714285,7,0.0,11,0.0,6,0.0,0,1
zfoleyfisher-tableau/TabPy/service_info_handler.py,0.0,2,0.0,4,0.0,1,0.0,6,0.0,0,0.0,0,0
zfoleyfisher-tableau/TabPy/SettingsParameters.py,0.0,1,0.0,0,0.0,15,0.058823529411764705,17,0.0,0,0.0,1,1
zfoleyfisher-tableau/TabPy/rest_client.py,0.2,5,0.18518518518518517,27,0.12121212121212122,33,0.08108108108108109,37,0.0,0,0.0,16,1
zfoleyfisher-tableau/TabPy/management_handler.py,0.0,2,0.1,10,0.04878048780487805,41,0.10714285714285714,28,0.0,7,0.0,1,1
zfoleyfisher-tableau/TabPy/util.py,0.0,2,0.0,2,0.0,7,0.0,6,0.0,0,0.0,1,1
zfoleyfisher-tableau/TabPy/test_endpoint_handler.py,0.0,4,0.14285714285714285,14,0.05128205128205128,39,0.10526315789473684,57,0.0,4,0.0,0,1
Aayush-hub/CoinShift-Imaging-Box/hubconf.py,0.5,2,0.2222222222222222,9,0.16666666666666666,24,0.029411764705882353,34,0.0,19,0.0,7,1
Aayush-hub/CoinShift-Imaging-Box/log_dataset.py,0.0,1,0.5,2,0.0,13,0.13333333333333333,15,0.14285714285714285,7,0.0,0,1
Aayush-hub/CoinShift-Imaging-Box/export.py,0.0,0,0.0,0,0.07407407407407407,27,0.13793103448275862,29,0.0,29,0.0,1,1
ANamelessDrake/jblib/convert_module.py,0.0,0,0.26666666666666666,15,0.3076923076923077,13,0.0,9,0.0,2,0.0,1,0
ANamelessDrake/jblib/dir_libs.py,0.5,2,0.3333333333333333,6,0.5,2,0.0,2,0.0,1,0.0,1,1
ANamelessDrake/jblib/hilight.py,0.0,4,0.45454545454545453,11,0.05555555555555555,18,0.05128205128205128,39,0.0,0,0.0,8,1
ANamelessDrake/jblib/logger.py,0.0,2,0.2,5,0.13333333333333333,15,0.0,5,0.0,2,0.0,0,0
ANamelessDrake/jblib/progress.py,0.0,0,0.0,2,0.08333333333333333,12,0.0,8,0.14285714285714285,7,0.0,0,1
13540148299/MUHACU/util.py,0.0,0,0.0,8,0.17647058823529413,17,0.0,4,0.0,1,0.0,0,1
13540148299/MUHACU/beam.py,0.0,2,0.125,16,0.02702702702702703,37,0.08333333333333333,12,0.0,8,0.0,2,1
13540148299/MUHACU/ngram_criterions.py,0.0,2,0.25,8,0.09090909090909091,33,0.1111111111111111,27,0.0,9,0.0,4,1
13540148299/MUHACU/bert_dictionary.py,0.0,2,0.0,4,0.14285714285714285,21,0.0,15,0.0,4,0.0,2,1
13540148299/MUHACU/action_level_charades_prophetnet_evaluation.py,0.0,2,0.25,8,0.0,27,0.0,16,0.0,11,0.0,1,1
13540148299/MUHACU/action_level_charades_prophetnet_evaluation_top10.py,0.0,2,0.14285714285714285,7,0.12,25,0.06666666666666667,15,0.0,7,0.0,1,1
13540148299/MUHACU/translation.py,0.0,1,0.3333333333333333,6,0.0,0,0.0,2,0.0,1,0.0,1,1
13540148299/MUHACU/learned_positional_embedding.py,0.0,2,0.0,5,0.0,7,0.0,5,0.0,2,0.0,3,1
13540148299/MUHACU/metrics.py,0.0,0,0.5,4,0.16666666666666666,12,0.125,8,0.0,0,0.0,0,0
13540148299/MUHACU/until_config.py,0.0,2,0.0,12,0.034482758620689655,29,0.047619047619047616,21,0.05555555555555555,18,0.0,5,1
9kitsune/inky/weather-phat.py,0.0,0,0.0,5,0.09302325581395349,43,0.07894736842105263,38,0.0,23,0.0,2,1
9kitsune/inky/__init__.py,0.0,0,0.0,0,0.0,2,0.0,2,0.0,0,0.0,1,0
9kitsune/inky/border.py,0.0,0,0.0,0,0.25,8,0.15384615384615385,13,1.0,1,0.0,0,1
9kitsune/inky/what.py,0.0,2,0.0,2,0.0,10,0.5,2,0.0,0,0.0,2,1
9kitsune/inky/setup.py,0.0,0,0.0,0,0.4,15,0.041666666666666664,24,0.0,1,0.0,1,0
9kitsune/inky/phat.py,0.0,2,0.0,2,0.2,10,0.0,2,0.0,0,0.0,3,1
9kitsune/inky/test_init.py,0.0,0,0.14285714285714285,7,0.0,1,0.0,18,0.0,0,0.0,8,0
9kitsune/inky/eeprom.py,0.0,2,0.06666666666666667,15,0.1875,16,0.0,23,0.0,6,0.15384615384615385,13,1
9kitsune/inky/quotes-what.py,0.0,0,0.0,2,0.12195121951219512,41,0.0,34,0.034482758620689655,29,0.0,2,1
zhongwei-z/pysat/main.py,0.0,0,0.0,0,0.25,16,0.10526315789473684,19,0.0,0,0.0,1,1
zhongwei-z/pysat/test_uuf50-218.py,0.0,0,0.0,0,0.1,10,0.0,5,0.0,1,0.0,0,1
zhongwei-z/pysat/branch_heuristics.py,0.0,7,0.25,8,0.16666666666666666,6,0.0,4,0.0,2,0.0,2,1
zhongwei-z/pysat/heuristics_benchmark.py,0.0,0,0.25,4,0.0,11,0.0,15,0.0,0,0.0,0,0
zhongwei-z/pysat/constants.py,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0
zhongwei-z/pysat/exceptions.py,0.3333333333333333,3,0.0,0,0.0,0,0.0,4,0.0,0,0.0,3,1
zhongwei-z/pysat/test_uf20-91.py,0.0,0,0.0,0,0.2,10,0.0,5,0.0,1,0.0,0,1
zhongwei-z/pysat/test.py,0.0,0,0.0,0,0.25,4,0.0,6,0.0,0,0.0,1,1
zyloveslego/PyWeChatSpy/service_example.py,0.0,0,0.1875,16,0.07692307692307693,13,0.05,20,0.0,1,0.0,0,0
zyloveslego/PyWeChatSpy/__init__.py,0.0,0,0.0,0,0.0,2,0.0,12,0.0,15,0.0,0,0
zyloveslego/PyWeChatSpy/example_rpc_server.py,0.0,0,0.0,3,0.05,20,0.14285714285714285,7,0.0,5,0.0,0,1
zyloveslego/PyWeChatSpy/config.py,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0
zyloveslego/PyWeChatSpy/client_example.py,0.0,0,0.0,0,0.07142857142857142,14,0.0,13,0.08333333333333333,12,0.0,0,1
zyloveslego/PyWeChatSpy/app.py,0.0,2,0.6666666666666666,3,0.0,49,0.0,17,0.0,4,0.0,0,0
zyloveslego/PyWeChatSpy/pai1pai.py,0.0,0,1.0,1,0.0,13,0.0,4,0.09090909090909091,11,0.0,0,1
zyloveslego/PyWeChatSpy/rpc_client_tools.py,0.0,1,0.25,4,0.25,4,0.0,1,0.0,2,0.0,0,1
zyloveslego/PyWeChatSpy/rpc_server_tools.py,0.0,1,0.0,7,0.0,11,0.5,2,0.0,6,0.0,0,1
zyloveslego/PyWeChatSpy/command.py,0.0,0,0.0,0,0.02564102564102564,39,0.0,0,0.0,12,0.0,0,1
zeyu2001/ICT1002-Python/exec.py,0.0,0,0.0,0,0.09090909090909091,22,0.07692307692307693,26,0.0,4,0.0,1,1
zeyu2001/ICT1002-Python/app.py,0.0,0,0.0,0,0.25,4,0.3333333333333333,6,0.0,3,0.0,1,1
zeyu2001/ICT1002-Python/process_data.py,0.0,0,0.0,10,0.2,20,0.05,20,0.0,5,0.0,8,1
zeyu2001/ICT1002-Python/predict_input.py,0.0,0,0.09090909090909091,11,0.16666666666666666,18,0.058823529411764705,17,0.0,6,0.0,9,1
zeyu2001/ICT1002-Python/runserver.py,0.0,0,0.0,0,0.16666666666666666,6,0.0,4,0.0,2,0.0,0,1
zeyu2001/ICT1002-Python/bm_alg.py,1.0,1,0.375,8,0.0625,16,0.05263157894736842,19,0.0,5,0.0,5,1
zeyu2001/ICT1002-Python/compare_alg.py,0.0,0,0.14285714285714285,7,0.07692307692307693,39,0.0967741935483871,31,0.0,10,0.0,1,1
zeyu2001/ICT1002-Python/index.py,0.0,0,1.0,1,0.13333333333333333,30,0.0,23,0.0,1,0.0,1,1
zeyu2001/ICT1002-Python/stats.py,0.0,0,0.0,0,0.18181818181818182,22,0.047619047619047616,21,0.0,0,0.0,1,1
zeyu2001/ICT1002-Python/predict.py,0.0,0,0.0,0,0.1,30,0.09090909090909091,33,0.0,0,0.0,0,0
zeyu2001/ICT1002-Python/data.py,0.0,0,0.0,3,0.06666666666666667,15,0.05555555555555555,18,0.0,10,0.0,2,1
zeyu2001/ICT1002-Python/routes.py,0.0,0,0.0,8,0.1388888888888889,36,0.0,58,0.0,4,0.2,5,1
zroger/cfn-python-lint/test_quickstart_templates_non_strict.py,0.0,2,0.0,2,0.0,3,0.15789473684210525,19,0.0,0,0.0,3,1
zroger/cfn-python-lint/test_get_rules.py,0.0,2,0.0,1,0.3333333333333333,3,0.0,5,0.0,1,0.0,3,1
zroger/cfn-python-lint/test_good_templates.py,0.5,2,0.5,2,0.0,1,0.06060606060606061,99,0.0,0,0.3333333333333333,3,1
zroger/cfn-python-lint/RuleScheduleExpression.py,0.0,2,0.25,8,0.0,20,0.07692307692307693,26,0.0,6,0.0,7,1
zroger/cfn-python-lint/test_properties.py,0.25,4,0.0,13,0.1,10,0.03571428571428571,28,0.0,4,0.0,12,1
zroger/cfn-python-lint/Ebs.py,0.0,2,0.0,4,0.09523809523809523,21,0.0967741935483871,31,0.0,1,0.0,3,1
zroger/cfn-python-lint/test_used.py,0.0,2,0.16666666666666666,6,0.0,2,0.14285714285714285,7,0.0,1,0.25,4,1
zroger/cfn-python-lint/Elb.py,0.0,2,0.08333333333333333,12,0.07142857142857142,42,0.05194805194805195,77,0.0,1,0.0,9,1
zroger/cfn-python-lint/test_ec2_ebs.py,0.0,2,0.5,4,0.0,1,0.0,6,0.0,1,0.0,5,1
zroger/cfn-python-lint/test_delete_policy.py,0.5,2,0.5,4,0.0,2,0.0,8,0.0,1,0.0,5,1
zroger/cfn-python-lint/If.py,0.0,2,0.0,2,0.0,10,0.09090909090909091,11,0.0,3,0.0,3,1
zroger/cfn-python-lint/test_quickstart_templates.py,0.0,2,0.0,2,0.0,2,0.0,41,0.0,0,0.0,3,1
zroger/cfn-python-lint/version.py,0.0,0,0.0,0,1.0,1,0.0,3,0.0,0,0.0,1,0
zroger/cfn-python-lint/test_if.py,0.0,2,0.0,4,0.0,1,0.0,6,0.0,1,0.0,4,1
zroger/cfn-python-lint/SubNeeded.py,0.5,2,0.25,8,0.12,25,0.06818181818181818,44,0.0,19,0.0,6,1
zroger/cfn-python-lint/Password.py,0.0,2,0.0,2,0.05263157894736842,19,0.07692307692307693,26,0.0,2,0.0,3,1
zroger/cfn-python-lint/test_configuration.py,0.0,2,0.25,4,0.0,1,0.0,6,0.0,1,0.0,4,1
zroger/cfn-python-lint/test_cli_args.py,0.5,2,0.0,9,0.0,5,0.0,24,0.0,1,0.0,8,1
zroger/cfn-python-lint/__main__.py,0.0,0,0.0,1,0.25,4,0.0,7,0.0,0,0.0,2,1
zroger/cfn-python-lint/Exists.py,0.0,2,0.0,2,0.0,15,0.0,19,0.0,7,0.0,3,1
zroger/cfn-python-lint/Configuration.py,0.5,2,0.0,2,0.3,10,0.058823529411764705,17,0.0,0,0.0,3,1
zroger/cfn-python-lint/TableDeletionPolicy.py,0.0,2,0.0,2,0.1111111111111111,9,0.1875,16,0.0,0,0.0,3,1
Aalanli/ARTR/conv.py,0.0,4,0.08333333333333333,12,0.05263157894736842,19,0.0,1,0.0,2,0.0,0,1
Aalanli/ARTR/artr.py,0.0,2,0.0,2,0.125,16,0.3333333333333333,3,0.0,1,0.0,0,1
Aalanli/ARTR/sweep.py,0.0,0,0.125,8,0.15,20,0.0,9,0.0,1,0.0,0,0
Aalanli/ARTR/feat_maps.py,0.16666666666666666,6,0.1111111111111111,18,0.0625,48,0.0,8,0.0,7,0.0,1,1
Aalanli/ARTR/feat_extractorV2.py,0.16666666666666666,6,0.375,8,0.05357142857142857,56,0.0,9,0.0,26,0.0,4,1
Aalanli/ARTR/detector.py,0.25,4,0.3333333333333333,6,0.15625,32,0.0,4,0.0,4,0.0,2,1
Aalanli/ARTR/training.py,0.0,0,0.16666666666666666,6,0.0,0,0.0,0,0.0,0,0.0,0,0
Aalanli/ARTR/backbone.py,0.5,2,0.0,4,0.25,12,0.0,2,0.0,3,0.0,1,1
Aalanli/ARTR/resnet_parts.py,0.16666666666666666,6,0.0,7,0.1,20,0.06666666666666667,15,0.0,3,0.0,3,1
Aalanli/ARTR/transformer.py,0.16666666666666666,6,0.16666666666666666,6,0.0851063829787234,47,0.2,5,0.1,10,0.0,1,1
Aalanli/ARTR/pos_emb.py,0.16666666666666666,6,0.0,14,0.058823529411764705,34,0.0,4,0.0,3,0.0,1,1
Aalanli/ARTR/vae_training.py,0.0,2,0.0,6,0.15384615384615385,26,0.0,6,0.0,5,0.0,0,1
A-CHRI/LSTM-RNN_CNN_Comparison/dataStuff.py,0.0,0,0.0,0,0.16666666666666666,12,0.0,1,0.0,5,0.0,0,1
A-CHRI/LSTM-RNN_CNN_Comparison/sequence_length_finder_CNN.py,0.0,4,0.2727272727272727,11,0.0625,64,0.0625,16,0.045454545454545456,22,0.0,0,1
420coupe/py-levin/constants.py,0.0,0,0.0,0,0.044444444444444446,45,0.0,12,0.0,7,0.0,0,1
420coupe/py-levin/section.py,0.0,1,0.07692307692307693,13,0.07692307692307693,13,0.0,14,0.0,3,0.0,0,1
420coupe/py-levin/bucket.py,0.0,1,0.15384615384615385,13,0.06,50,0.13636363636363635,22,0.0,5,0.0,1,1
420coupe/py-levin/reader.py,0.0,1,0.09090909090909091,22,0.0,42,0.0,3,0.0,0,0.0,0,0
420coupe/py-levin/exceptions.py,0.25,4,0.5,2,0.5,2,0.0,0,0.0,0,0.0,0,0
420coupe/py-levin/writer.py,0.0,1,0.07142857142857142,14,0.0,10,0.0,3,0.0,1,0.0,0,1
420coupe/py-levin/peer_retreiver.py,0.0,0,0.0,0,0.1111111111111111,9,0.0,4,0.0,1,0.0,0,1
420coupe/py-levin/utils.py,0.0,0,0.2,5,0.0,0,0.0,1,0.0,1,0.0,0,1
zgcanfly/devops/manage.py,0.0,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,0,1
zgcanfly/devops/apps.py,0.0,2,0.0,2,1.0,1,0.0,2,0.0,0,0.0,0,0
zgcanfly/devops/adminx.py,0.0,4,0.0,0,0.0,8,0.0,9,0.0,3,0.0,1,1
